STATE,CONSTITUENCY,NAME,WINNER,PARTY,SYMBOL,GENDER,CRIMINAL CASES,AGE,CATEGORY,EDUCATION,ASSETS,LIABILITIES,GENERAL VOTES,POSTAL VOTES,TOTAL VOTES,OVER TOTAL ELECTORS  IN CONSTITUENCY,OVER TOTAL VOTES POLLED  IN CONSTITUENCY,TOTAL ELECTORS,anomaly,NET_WORTH,soundex,uniqueness_score
Bihar,DARBHANGA,Gopal Jee Thakur,1.0,BJP,Lotus,MALE,0,49.0,GENERAL,Post Graduate,193018081.0,103966010.0,585013.0,1655.0,586668.0,35.45226615,60.76249858,1654811.0,1.0,89052071.0,G142,0.3333333333333333
Bihar,DARBHANGA,Abdul Bari Siddiqui,0.0,RJD,Hurricane Lamp,MALE,0,67.0,GENERAL,12th Pass,211277162.0,9111529.0,317485.0,1204.0,318689.0,19.25833222,33.00732255,1654811.0,1.0,202165633.0,A134,0.25
Bihar,DARBHANGA,NOTA,0.0,NOTA,Lotus,MALE,0,52.2,GENERAL,Post Graduate,440429409.0,9647749.0,20444.0,24.0,20468.0,1.236878411,2.119915899,1654811.0,1.0,430781660.0,N300,0.004081632653061225
Bihar,DARBHANGA,SAGUNI RAY,0.0,IND,Cup & Saucer,MALE,0,58.0,GENERAL,Literate,5746585.0,0.0,13768.0,6.0,13774.0,0.832360916,1.426603557,1654811.0,1.0,5746585.0,S256,0.5
Bihar,DARBHANGA,MD. MUKHTAR,0.0,BSP,Elephant,MALE,1,64.0,GENERAL,Literate,776107477.0,1200001.0,11243.0,12.0,11255.0,0.680138094,1.165705171,1654811.0,1.0,774907476.0,M352,0.2
West Bengal,DARJEELING,RAJU BISTA,1.0,BJP,Lotus,MALE,0,33.0,GENERAL,Graduate,15110606215.0,274289412.0,744657.0,5410.0,750067.0,46.549934,59.07593021,1611317.0,1.0,14836316803.0,R212,0.3333333333333333
West Bengal,DARJEELING,AMAR SINGH RAI,0.0,AITC,Flowers and Grass,MALE,2,71.0,GENERAL,Post Graduate,170511161.0,1200001.0,335793.0,831.0,336624.0,20.89123369,26.51279943,1611317.0,1.0,169311160.0,A562,0.16666666666666666
West Bengal,DARJEELING,Sankar Malakar,0.0,INC,Hand,MALE,2,65.0,SC,Graduate,365632053.0,0.0,64744.0,442.0,65186.0,4.045510598,5.134106135,1611317.0,1.0,365632053.0,S526,0.125
West Bengal,DARJEELING,SAMAN PATHAK,0.0,CPI(M),"Hammer, Sickle and Star",MALE,7,46.0,GENERAL,Graduate,299440829.0,0.0,50446.0,78.0,50524.0,3.135571709,3.979314245,1611317.0,1.0,299440829.0,S551,0.5
West Bengal,DARJEELING,RAJESH SINGH,0.0,IND,Pen Nib with Seven Rays,MALE,0,49.0,GENERAL,12th Pass,377500037.0,0.0,15972.0,1.0,15973.0,0.991300905,1.258047392,1611317.0,1.0,377500037.0,R222,0.058823529411764705
Rajasthan,DAUSA,Jaskaur Meena,1.0,BJP,Lotus,FEMALE,0,71.0,ST,Post Graduate,14374256414.0,582543158.0,545481.0,3252.0,548733.0,31.71337274,51.56886995,1730289.0,1.0,13791713256.0,J265,0.5
Rajasthan,DAUSA,Savita Meena,0.0,INC,Hand,FEMALE,0,54.0,ST,12th Pass,11112379111.0,143248014.0,467458.0,2831.0,470289.0,27.17979482,44.19685399,1730289.0,1.0,10969131097.0,S135,1.0
Rajasthan,DAUSA,Dwarka Prasad Maheshwara,0.0,BSP,Elephant,MALE,0,36.0,ST,Post Graduate,10001.0,0.0,13363.0,51.0,13414.0,0.775246216,1.260621872,1730289.0,1.0,10001.0,D621,0.16666666666666666
Karnataka,DAVANAGERE,G M SIDDESHWAR,1.0,BJP,Lotus,MALE,0,67.0,GENERAL,10th Pass,38016493238.0,146708091.0,651353.0,1643.0,652996.0,39.98594054,54.63373005,1633064.0,1.0,37869785147.0,G523,1.0
Karnataka,DAVANAGERE,H B MANJAPPA,0.0,INC,Hand,MALE,0,51.0,GENERAL,10th Pass,308950003.0,141248214.0,482683.0,611.0,483294.0,29.59430861,40.43539919,1633064.0,1.0,167701789.0,H155,1.0
Uttar Pradesh,DEORIA,RAMAPATI RAM TRIPATHI,1.0,BJP,Lotus,MALE,1,69.0,GENERAL,Graduate Professional,931068493.0,931068493.0,577617.0,3027.0,580644.0,33.10031097,57.17273404,1754195.0,1.0,0.0,R513,0.5
Uttar Pradesh,DEORIA,BINOD KUMAR JAISWAL,0.0,BSP,Elephant,MALE,Not Available,56.0,GENERAL,Not Available,440429409.0,9647749.0,327728.0,2985.0,330713.0,18.85269312,32.56344058,1754195.0,1.0,430781660.0,B532,0.3333333333333333
Uttar Pradesh,DEORIA,NIYAZ AHMED,0.0,INC,Hand,MALE,Not Available,57.0,GENERAL,Not Available,440429409.0,9647749.0,50749.0,307.0,51056.0,2.910508809,5.027195853,1754195.0,1.0,430781660.0,N253,0.3333333333333333
Uttar Pradesh,DEORIA,NOTA,0.0,NOTA,Lotus,MALE,0,44.2,GENERAL,Post Graduate,440429409.0,9647749.0,13358.0,63.0,13421.0,0.765080279,1.321490041,1754195.0,1.0,430781660.0,N300,0.004081632653061225
Madhya Pradesh,DEWAS,MAHENDRA SINGH SOLANKY,1.0,BJP,Lotus,MALE,0,35.0,SC,Graduate Professional,381246438.0,183263118.0,860708.0,1721.0,862429.0,48.98764728,61.61545078,1760503.0,1.0,197983320.0,M536,0.1111111111111111
Madhya Pradesh,DEWAS,PRAHLAD SINGH TIPANYA,0.0,INC,Hand,MALE,0,65.0,SC,Post Graduate,128983761.0,8100008.0,489757.0,423.0,490180.0,27.84317891,35.02046159,1760503.0,1.0,120883753.0,P643,0.3333333333333333
Madhya Pradesh,DEWAS,"BADRILAL ""AKELA""",0.0,BSP,Elephant,MALE,0,43.0,SC,Post Graduate,716522271.0,4020004.0,18307.0,31.0,18338.0,1.041634124,1.310141631,1760503.0,1.0,712502267.0,B364,1.0
Jharkhand,DHANBAD,PASHUPATI NATH SINGH,1.0,BJP,Lotus,MALE,0,69.0,GENERAL,Graduate,272869182.0,0.0,824704.0,2530.0,827234.0,39.91220833,66.00631151,2072634.0,1.0,272869182.0,P213,0.5
Jharkhand,DHANBAD,KIRTI AZAD,0.0,INC,Hand,MALE,4,58.0,GENERAL,Graduate,840267558.0,514730051.0,340141.0,899.0,341040.0,16.45442466,27.21212194,2072634.0,1.0,325537507.0,K632,0.5
Madhya Pradesh,DHAR,CHATTARSINGH DARBAR,1.0,BJP,Lotus,MALE,1,65.0,ST,Post Graduate,247161324.0,247161324.0,721025.0,1122.0,722147.0,40.43034435,53.72422023,1786151.0,1.0,0.0,C362,0.5
Madhya Pradesh,DHAR,GIRWAL DINESH,0.0,INC,Hand,MALE,0,38.0,ST,Graduate,534250645.0,448403644.0,565687.0,431.0,566118.0,31.69485671,42.11642243,1786151.0,1.0,85847001.0,G643,1.0
Madhya Pradesh,DHAR,NOTA,0.0,NOTA,Lotus,MALE,0,44.0,GENERAL,Post Graduate,440429409.0,9647749.0,17923.0,6.0,17929.0,1.003778516,1.333830293,1786151.0,1.0,430781660.0,N300,0.004081632653061225
Madhya Pradesh,DHAR,GULSINGH RAMSINGH KAWACHE,0.0,BSP,Elephant,MALE,0,61.0,ST,Post Graduate,140000014.0,140000014.0,13805.0,22.0,13827.0,0.774122681,1.028661468,1786151.0,1.0,0.0,G425,1.0
Tamil Nadu,DHARMAPURI,DNV SENTHILKUMAR. S.,1.0,DMK,Rising Sun,MALE,1,41.0,GENERAL,Post Graduate,605350260.0,605350260.0,568310.0,6678.0,574988.0,38.69877857,46.95830424,1485804.0,1.0,0.0,D512,1.0
Tamil Nadu,DHARMAPURI,ANBUMANI RAMADOSS,0.0,PMK,Mango,MALE,12,50.0,GENERAL,Graduate Professional,33853511233.0,726816817.0,501013.0,3222.0,504235.0,33.93684497,41.18002556,1485804.0,1.0,33126694416.0,A515,0.3333333333333333
Tamil Nadu,DHARMAPURI,PALANIAPPAN. P.,0.0,IND,Gift Pack,MALE,4,57.0,GENERAL,Post Graduate,530634253.0,530634253.0,53155.0,500.0,53655.0,3.611176171,4.381913734,1485804.0,1.0,0.0,P451,1.0
Tamil Nadu,DHARMAPURI,RUKMANIDEVI. R.,0.0,NTK,Ganna Kisan,FEMALE,0,30.0,GENERAL,Post Graduate,137800013.0,0.0,19483.0,191.0,19674.0,1.324131581,1.606742537,1485804.0,1.0,137800013.0,R255,0.25
Tamil Nadu,DHARMAPURI,RAJASEKAR. D.,0.0,MNM,Battery Torch,MALE,1,43.0,GENERAL,Post Graduate,539458753.0,539458753.0,15481.0,133.0,15614.0,1.050878851,1.275169156,1485804.0,1.0,0.0,R222,0.058823529411764705
Tamil Nadu,DHARMAPURI,NOTA,0.0,NOTA,Lotus,MALE,0,48.6,GENERAL,Post Graduate,440429409.0,9647749.0,13304.0,75.0,13379.0,0.900455242,1.092640459,1485804.0,1.0,430781660.0,N300,0.004081632653061225
Karnataka,DHARWAD,Pralhad Joshi,1.0,BJP,Lotus,MALE,1,56.0,GENERAL,Graduate,11138444711.0,517362545.0,682557.0,2280.0,684837.0,39.64757939,56.4052027,1727311.0,1.0,10621082166.0,P643,0.3333333333333333
Karnataka,DHARWAD,Vinay Kulkarni,0.0,INC,Hand,MALE,0,52.0,GENERAL,12th Pass,19786092719.0,0.0,479119.0,646.0,479765.0,27.77525298,39.51486569,1727311.0,1.0,19786092719.0,V524,1.0
Uttar Pradesh,DHAURAHRA,REKHA VERMA,1.0,BJP,Lotus,FEMALE,3,45.0,GENERAL,12th Pass,709591670.0,709591670.0,512582.0,323.0,512905.0,31.18581555,48.20748661,1644674.0,1.0,0.0,R216,0.1111111111111111
